post_title,post_id,tag_name,tag_id
"FirstEnergy Foundation",135508,grants-community-development,33337
"Ford Foundation",136343,grants-community-development,33337
"Ford Motor Company Fund",135499,grants-community-development,33337
"Freedom Together Foundation",136283,grants-community-development,33337
"Charles A. Frueauff Foundation",135527,grants-community-development,33337
"Gannett Foundation ",135104,grants-community-development,33337
"Georgia Pacific Foundation",135556,grants-community-development,33337
"Griffin Catalyst",199961,grants-community-development,33337
"Hearst Foundations",135539,grants-community-development,33337
"William and Flora Hewlett Foundation",136439,grants-community-development,33337
"Hill-Snowdon Foundation",135551,grants-community-development,33337
"Hillman Foundation",143927,grants-community-development,33337
"Conrad N. Hilton Foundation",136200,grants-community-development,33337
"The Home Depot Foundation",136202,grants-community-development,33337
"Incite Labs",135596,grants-community-development,33337
"Jewish United Fund of Metropolitan Chicago",136368,grants-community-development,33337
"JPMorgan Chase",136239,grants-community-development,33337
"Just Transition Fund",202893,grants-community-development,33337
"Kataly Foundation",135897,grants-community-development,33337
"Ewing Marion Kauffman Foundation",135641,grants-community-development,33337
"KeyBank Foundation",135637,grants-community-development,33337
"John S. and James L. Knight Foundation",136260,grants-community-development,33337
"Kresge Foundation",136258,grants-community-development,33337
"Liberty Hill Foundation ",136222,grants-community-development,33337
"Lilly Endowment",136219,grants-community-development,33337
"Lowe’s Foundation and Corporate Giving  ",135722,grants-community-development,33337
"Ludwick Family Foundation ",135720,grants-community-development,33337
"MACY&#8217;S Inc.",135674,grants-community-development,33337
"MacArthur Foundation",136205,grants-community-development,33337
"Marquis George MacDonald Foundation",135434,grants-community-development,33337
"Charlotte Martin Foundation",135610,grants-community-development,33337
"MAXIMUS Foundation",135672,grants-community-development,33337
"Robert R. McCormick Foundation",145101,grants-community-development,33337
"Barbara McDowell and Gerald S. Hartman Foundation",135690,grants-community-development,33337
"McKnight Foundation",136207,grants-community-development,33337
"Mellon Foundation",136407,grants-community-development,33337
"Melville Charitable Trust",136226,grants-community-development,33337
"MetLife Foundation",135684,grants-community-development,33337
"Morrison &#038; Foerster Foundation ",135799,grants-community-development,33337
"Charles Stewart Mott Foundation",136027,grants-community-development,33337
"MUFG Union Bank Foundation",135679,grants-community-development,33337
"Nationwide Foundation",135752,grants-community-development,33337
"New Prospect Foundation",135738,grants-community-development,33337
"New Venture Fund",136240,grants-community-development,33337
"Oak Foundation",136371,grants-community-development,33337
"Omron Foundation",135841,grants-community-development,33337
"Open Philanthropy",135967,grants-community-development,33337
"Open Society Foundations",135862,grants-community-development,33337
"Opus Foundation",135846,grants-community-development,33337
"Organization for Autism Research",135787,grants-community-development,33337
"PIMCO Foundation",136229,grants-community-development,33337
"Pitney Bowes",135901,grants-community-development,33337
"Poses Family Foundation ",135899,grants-community-development,33337
"PNC Foundation ",135938,grants-community-development,33337
"PPG Industries Foundation ",135941,grants-community-development,33337
"Prudential Foundation and Corporate Giving",135944,grants-community-development,33337
"Nina Mason Pulliam Charitable Trust",192264,grants-community-development,33337
"Raikes Foundation",136044,grants-community-development,33337
"Robbins Family Foundation",136064,grants-community-development,33337
"Rockefeller Foundation",136246,grants-community-development,33337
"Rockefeller Philanthropy Advisors",184227,grants-community-development,33337
"Erich and Hannah Sachs Foundation",136084,grants-community-development,33337
"Saint-Gobain Foundation",136087,grants-community-development,33337
"Cameron Schrier Foundation",136125,grants-community-development,33337
"Schultz Family Foundation",136118,grants-community-development,33337
"Charles Schwab Foundation",136128,grants-community-development,33337
"SFC Charitable Foundation (Singing for Change)",136031,grants-community-development,33337
"May and Stanley Smith Charitable Trust",136157,grants-community-development,33337
"Sobrato Philanthropies",145141,grants-community-development,33337
"Southwest Airlines",136053,grants-community-development,33337
"Stand Together Foundation",203171,grants-community-development,33337
"State Farm",136146,grants-community-development,33337
"Summit Foundation",142864,grants-community-development,33337
"Surdna Foundation",136264,grants-community-development,33337
"Textron Charitable Trust ",135870,grants-community-development,33337
"Union Pacific Foundation",136009,grants-community-development,33337
"Harry and Jeanette Weinberg Foundation",136214,grants-community-development,33337
"Wells Fargo Foundation",135805,grants-community-development,33337
"Wellspring Philanthropic Fund",136113,grants-community-development,33337
"Wilf Family Foundations",135822,grants-community-development,33337
"Oprah Winfrey Charitable Foundation",135827,grants-community-development,33337
"Woodforest Charitable Foundation",135828,grants-community-development,33337
"Xerox",136091,grants-community-development,33337
"National Council of YMCAs of the USA",202288,grants-community-development,33337
"The Chan Zuckerberg Initiative",136354,grants-community-development,33337
